2398;511110.800;178215.743;205.691;t
2399;511121.457;178212.270;206.367;t
2400;511107.448;178216.365;205.221;t
2401;511125.953;178211.009;206.566;t
2402;511100.694;178217.056;204.521;t
2403;511110.012;178189.476;206.526;us
2404;511105.800;178190.718;206.352;us
2405;511108.088;178189.999;206.463;ut
2406;511110.663;178189.659;206.760;t
2407;511103.503;178191.487;206.331;t
2408;511113.428;178188.963;207.121;t
2409;511099.889;178192.551;205.950;t
2410;511116.797;178187.967;207.455;t
2411;511093.353;178192.046;205.827;t
2412;511118.992;178185.774;207.988;t
2413;511121.541;178182.718;208.458;t
2414;511103.704;178174.848;207.085;ut
2416;511101.522;178175.525;206.986;us
2417;511106.305;178173.642;207.458;t
2418;511099.697;178176.189;206.930;t
2419;511109.018;178174.336;207.824;t
2420;511112.564;178173.285;208.407;t
2421;511093.767;178178.534;206.693;t
2422;511118.003;178171.290;209.054;t
2423;511088.233;178180.971;206.730;t
2424;511116.539;178172.368;208.583;t
2425;511099.262;178162.999;207.927;ut
2426;511100.961;178162.658;207.936;us
2427;511097.452;178163.585;207.853;us
2428;511101.978;178162.262;208.339;t
2429;511095.954;178164.128;207.823;t
2430;511106.731;178159.291;208.815;t
2431;511092.949;178164.152;207.741;t
2432;511113.259;178157.487;209.636;t
2433;511086.754;178164.303;207.770;t
2434;511117.946;178152.139;210.377;us
2435;511113.262;178151.110;210.045;us
2436;511108.629;178146.576;210.050;us
2437;511109.461;178144.458;210.231;us
2438;511103.308;178141.707;210.177;us
2439;511103.043;178138.227;210.291;us
2440;511098.915;178139.392;209.938;us
2441;511099.739;178135.099;210.103;us
2442;511083.773;178171.259;207.384;t
2443;511103.764;178148.193;209.314;t
2444;511096.588;178150.277;208.954;ut
2445;511094.901;178150.634;208.907;us
2446;511098.335;178150.280;208.988;us
2447;511092.608;178150.232;209.022;t
2448;511099.939;178150.192;209.012;t
2449;511087.752;178151.537;208.911;t
2450;511082.230;178153.734;208.502;t
2451;511097.998;178132.745;210.333;ut
2452;511088.949;178137.264;210.274;t
2453;511085.364;178130.113;210.720;t
2454;511081.798;178122.892;211.281;us
2455;511082.460;178121.058;211.310;us
2456;511089.506;178126.320;210.941;us
2457;511090.015;178129.565;210.821;us
2458;511096.665;178129.947;210.476;us
2459;511095.266;178135.647;210.246;us
2460;511103.177;178132.541;210.419;t
2461;511095.047;178123.251;211.064;t
2462;511107.381;178130.518;210.427;t
2463;511101.899;178122.054;210.882;ut
2464;511114.809;178126.429;211.496;t
2465;511100.211;178121.726;210.833;us
2466;511107.740;178123.900;211.000;t
2467;511103.496;178122.807;210.848;us
2468;511104.788;178123.313;211.076;t
2469;511100.245;178118.897;211.138;t
2470;511094.465;178114.253;211.372;t
2471;511107.068;178107.021;212.338;ut
2472;511105.619;178106.014;212.373;us
2473;511108.767;178107.375;212.389;us
2474;511104.037;178105.701;212.421;t
2475;511109.689;178107.772;212.516;t
2476;511102.943;178105.344;212.411;t
2477;511101.017;178104.595;-5.385;t
2478;511110.089;178107.972;212.532;us
2479;511097.372;178100.436;212.672;t
2480;511115.806;178110.435;212.881;t
2481;511090.094;178091.136;213.346;t
2482;511122.535;178112.066;213.585;t
2483;511094.652;178082.871;214.163;t
2484;511101.126;178084.614;214.095;t
2485;511107.359;178083.975;214.320;t
2486;511113.141;178087.615;214.227;ut
2487;511110.657;178084.935;214.498;t
2488;511112.037;178085.503;214.343;us
2489;511114.625;178088.244;214.304;us
2490;511115.622;178088.681;214.523;t
2491;511121.305;178091.107;214.811;t
2492;511120.688;178079.170;215.483;ut
2493;511125.136;178096.124;214.795;t
2494;511119.992;178077.347;215.507;us
2495;511122.167;178080.307;215.520;us
2496;511118.510;178075.772;215.789;t
2497;511123.298;178081.073;215.856;t
2498;511116.426;178072.694;215.695;t
2499;511130.524;178083.714;216.288;t
2500;511111.343;178068.589;215.627;t
2501;511138.227;178086.914;216.824;t
2502;511134.255;178071.959;217.044;ut
2503;511135.339;178073.873;216.987;us
2504;511133.609;178070.407;217.057;us
2505;511132.937;178069.361;217.381;t
2506;511130.466;178066.162;217.157;t
2507;511123.333;178060.293;216.878;t
2508;511136.226;178074.992;217.216;t
2509;511140.637;178081.378;217.296;t
2510;511151.067;178084.910;217.531;t
2511;511132.299;178058.769;217.688;t
2512;511136.763;178061.816;218.041;t
2513;511142.535;178067.674;217.888;ut
2514;511139.606;178064.559;218.140;t
2515;511143.343;178068.698;217.885;us
2516;511140.309;178066.188;217.866;us
2517;511144.287;178069.801;218.044;t
2518;511149.330;178078.432;217.836;t
2519;511155.805;178083.943;217.552;t
2520;511143.817;178046.272;220.250;t
2521;511147.377;178048.760;219.898;t
2522;511153.485;178055.171;219.318;ut
2523;511151.727;178051.099;219.820;t
2524;511154.763;178056.319;219.191;us
2525;511152.200;178054.315;219.337;us
2526;511156.134;178056.798;219.370;t
2527;511164.272;178060.838;218.739;t
2528;511169.089;178067.959;219.063;t
2529;511166.454;178038.184;220.774;ut
2530;511167.725;178038.880;220.733;us
2531;511165.323;178037.165;220.837;us
2532;511163.520;178036.014;221.150;t
2533;511161.705;178032.253;221.375;t
2534;511169.208;178039.992;221.049;t
2535;511155.401;178027.845;222.132;t
2536;511174.081;178043.969;220.654;t
2537;511179.606;178044.664;220.806;t
2538;511178.882;178021.940;222.268;ut
2539;511180.203;178022.824;222.285;us
2540;511177.598;178020.773;222.288;us
2541;511181.922;178023.453;222.389;t
2542;511174.833;178020.153;222.467;t
2543;511188.719;178024.909;222.682;t
2544;511169.858;178016.981;222.675;t
2545;511193.092;178028.056;222.740;t
2546;511164.830;178017.673;222.509;t
2547;511188.387;178004.573;223.815;ut
2548;511190.317;178005.223;223.815;us
2549;511187.164;178003.767;223.808;us
2550;511191.620;178005.813;223.948;t
2551;511185.340;178003.078;223.971;t
2552;511197.882;178010.242;223.582;t
2553;511206.072;178011.014;222.989;t
2554;511181.661;178000.570;223.968;t
2555;511175.029;178000.473;223.862;t
2556;511190.381;177992.439;224.785;us
2557;511191.826;177992.612;224.827;us
2558;511195.708;177993.529;224.879;t
2559;511189.150;177992.551;224.773;t
2560;511204.843;177995.425;224.080;t
2561;511200.625;177994.808;224.495;t
2562;511186.862;177992.174;224.987;t
2563;511194.819;177977.211;225.784;ut
2564;511184.254;177992.430;224.688;t
2565;511196.416;177977.724;225.778;us
2566;511175.444;177987.136;224.808;t
2567;511193.131;177977.394;225.752;us
2568;511197.662;177978.353;225.937;t
2569;511202.354;177978.483;225.456;t
2570;511211.868;177977.459;224.566;t
2571;511191.031;177976.317;226.135;t
2572;511185.841;177975.240;226.051;t
2573;511182.854;177974.559;225.945;kv
2574;511186.749;177968.917;226.431;kv
2575;511182.985;177966.362;226.390;kv
2576;511179.706;177971.063;226.084;kv
2577;511182.141;177973.050;225.470;us
2578;511179.722;177973.071;225.431;us
2579;511186.260;177963.969;226.234;us
2580;511187.676;177965.546;226.130;us
2581;511190.709;177966.770;226.725;t
2582;511193.747;177966.595;226.602;t
2583;511195.004;177966.835;226.352;us
2584;511196.730;177967.391;226.344;ut
2585;511198.248;177967.720;226.308;us
2586;511199.447;177968.130;226.393;t
2587;511191.348;177959.806;226.724;us
2588;511191.997;177960.124;227.062;t
2589;511208.747;177970.668;225.379;t
2590;511195.133;177960.905;227.197;t
2591;511195.925;177955.963;227.556;t
2592;511196.946;177961.215;226.716;us
2593;511199.510;177961.271;226.654;us
2594;511198.398;177961.146;226.740;ut
2595;511191.281;177956.067;226.988;us
2596;511200.497;177945.034;227.859;ut
2597;511189.361;177957.214;227.263;kv
2598;511204.479;177947.892;227.750;t
2599;511187.656;177946.710;228.427;t
2600;511210.764;177948.633;226.565;t
2601;511198.101;177951.033;227.492;us
2602;511198.066;177945.776;227.823;us
2603;511196.286;177945.145;228.406;t
2604;511202.675;177945.072;227.776;us
2605;511201.718;177940.374;228.037;us
2606;511205.120;177936.276;227.722;us
2607;511206.826;177937.992;227.673;us
2608;511209.138;177930.866;227.473;us
2609;511211.475;177931.173;227.341;us
2610;511213.014;177925.615;227.376;us
2611;511216.457;177923.399;227.096;us
2612;511222.820;177924.816;225.555;us
2613;511220.415;177927.118;226.124;us
2614;511199.353;177925.375;229.024;ut
2615;511200.985;177925.292;228.897;us
2616;511198.014;177924.999;229.101;us
2617;511202.270;177925.023;229.102;t
2618;511196.562;177924.882;229.319;t
2619;511203.917;177925.839;228.896;t
2620;511193.053;177925.403;229.522;t
2621;511200.091;177901.980;229.725;ut
2622;511198.907;177901.957;229.781;us
2623;511183.185;177919.543;230.219;t
2624;511201.425;177902.236;229.570;us
2625;511203.032;177902.550;229.541;t
2626;511197.207;177901.788;230.233;t
2627;511204.718;177902.734;229.533;t
2628;511206.808;177903.457;229.253;t
2629;511190.340;177903.100;230.756;t
